diminuer le volume,0.3080096872055124,0.30432371399768654,0.25255945909193056,0.2202476519458365,0.21052287746498796
diminuer le volume,0.3495924769088152,0.3162365284788572,0.20751772148603434,0.1845072825798344,0.23029162350601087
diminuer le volume,0.24361631185217295,0.20598414304819465,0.09366428286821334,0.03909532264681951,0.04295493005478275
diminuer le volume,0.2586873443760563,0.341921266396119,0.198849247052778,0.13079326144007564,0.12989889591308493
diminuer le volume,0.2900991376701596,0.3779243025488177,0.2595179484925593,0.22148064768966946,0.22220031025032297
diminuer le volume,0.21910317955812042,0.30304717305612594,0.1375657763503103,0.10649732013400326,0.10606246149063718
diminuer le volume,0.2107435267131933,0.27514242013674417,0.09565634902842692,0.038646608611614175,0.035281852844644176
diminuer le volume,0.1988071077535027,0.23499283244978209,0.09643181923948228,0.033139715678971754,0.028119493943769523
diminuer le volume,0.22993442411832377,0.2637844154501776,0.1619165528911071,0.11443322307563664,0.11419041044896615
diminuer le volume,0.16657873989191269,0.20917107860572196,0.07732041986274167,0.022081238384998474,0.034061695451228786
diminuer le volume,0.17606010628061972,0.1900705808377866,0.09758130795881978,0.033840011935390935,0.03731457228335565
diminuer le volume,0.16233694460385031,0.1926810165491021,0.07088707970715932,0.01393518924819034,0.03800782772051565
diminuer le volume,0.15793609341665454,0.19323895267250368,0.08379992140211937,0.028312538213791653,0.048225757176767116
diminuer le volume,0.15094004231434524,0.18626393920489506,0.0885136762033371,0.03245776937141029,0.04928319798218139
diminuer le volume,0.17153654465071538,0.1990430358725907,0.1112981235482829,0.06414759619621418,0.0832071747457163
diminuer le volume,0.15658171555763542,0.19237686972016452,0.0996601579963788,0.050404451219990314,0.07172314989655496
diminuer le volume,0.1581633736661629,0.22563945929798293,0.0623781710533076,0.014024783709047887,0.05520681135260642
diminuer le volume,0.15855144549672948,0.2447768138035429,0.08891489154377068,0.043912615907562694,0.07588464570372068
diminuer le volume,0.16762512782362632,0.2565027870957861,0.08719846046142284,0.04091676666488804,0.057551901391232965
diminuer le volume,0.1857973070790882,0.2504521118921144,0.08958531055004945,0.044083232874603084,0.07739436629400301
diminuer le volume,0.1885975068206799,0.25438926693864494,0.09381551322911022,0.054744890865708565,0.07835667520498792
diminuer le volume,0.19888917097051217,0.261251062438877,0.09945794059843696,0.060662813657163965,0.0792041810120292
diminuer le volume,0.23516909961402035,0.2840692099571164,0.11556750874711241,0.0721742913724463,0.08136997874067749
diminuer le volume,0.23996533578651494,0.3349616241191991,0.17380890685070466,0.12129702083988068,0.11757767589925934
diminuer le volume,0.3131023037047302,0.36724805125154,0.22837045770053818,0.18410266614637416,0.16726136563852917
diminuer le volume,0.3203799908704495,0.40587038307271456,0.2701107985893862,0.21588995315008452,0.16973695000543365
diminuer le volume,0.2942663863149109,0.42829729444654147,0.2477921492815896,0.19729451840066659,0.1879767520335816
diminuer le volume,0.33643531792601383,0.44440246045896414,0.2509827759819754,0.2032779187391875,0.18422132470694413
diminuer le volume,0.35052785881874404,0.44566177121288153,0.24491940393624836,0.19950209380921372,0.18066996279645853
diminuer le volume,0.35959536244064827,0.45179027540212474,0.24796103201392336,0.20085666151700424,0.18396645821626792
diminuer le volume,0.3483328126129841,0.4471066085825542,0.2430462977877858,0.19141350310100597,0.1738537800800741
diminuer le volume,0.34877703098345275,0.4695563840774529,0.24077881563124723,0.19184299571892893,0.17772594906826303
diminuer le volume,0.35062907448212755,0.48568422654020876,0.23766488269788016,0.20058712166423237,0.18799874157198165
diminuer le volume,0.35486656941096256,0.4912410132588072,0.23123417761813037,0.1935504612188953,0.18411937619724814
diminuer le volume,0.3744523911691377,0.48629417311379264,0.23111139909824832,0.1921089654575313,0.17856752776622822
diminuer le volume,0.36489357912346426,0.48396792794270693,0.23248645982627525,0.19305660710509107,0.17820962129850282
diminuer le volume,0.363252472142999,0.4870804609324692,0.23324344163189112,0.19676479677590167,0.1808430632427919
diminuer le volume,0.3607127074127513,0.4829502940681088,0.2342644534993511,0.19405606089816976,0.17901754175016651
diminuer le volume,0.34590633690722944,0.4918743604881921,0.2393451080780204,0.20180313472963146,0.18747393551850136
diminuer le volume,0.36822945031675725,0.49040386301127203,0.23758841187134094,0.19749022734540686,0.18579416381258107
diminuer le volume,0.35566062040001817,0.49105853596176563,0.23781493544637522,0.19758273198210657,0.18566199452344914
diminuer le volume,0.3567900861830697,0.4847734812427806,0.2321044644175411,0.19239654192156225,0.17781154025706805
diminuer le volume,0.3623787231585255,0.48531833806825553,0.22707238830779705,0.18787828048757316,0.16930991554790767
diminuer le volume,0.36408764235585495,0.493364456064116,0.22690940068454402,0.19313286148093053,0.17558846521606675
diminuer le volume,0.36478094083394785,0.4933102326918601,0.2339804657475802,0.19649619803454016,0.18258966512445501
diminuer le volume,0.3575168383621116,0.4923894000840813,0.23270268755243617,0.19340581388803726,0.17688303807769304
diminuer le volume,0.3607716052475243,0.49342861516453534,0.2347364086261491,0.20048672650272237,0.1884455857286786
diminuer le volume,0.3620036016987241,0.49468517787750316,0.2420582078661238,0.19964468540304525,0.18327173187492116
diminuer le volume,0.3585814806166796,0.4947934758117266,0.24116408840545642,0.19919011207096082,0.18274559263607512
diminuer le volume,0.3618882875471801,0.49693791815867744,0.24350129780891863,0.20018674348243146,0.18324235504088324
diminuer le volume,0.3641094963781969,0.4963689283877344,0.24714090594974333,0.20182789102015636,0.18553285516891743
diminuer le volume,0.36066352516537387,0.49389539648172964,0.24863514280930238,0.2051786719972353,0.19030544808630284
diminuer le volume,0.36124621026959725,0.4929372388786599,0.24562684570696627,0.20196064965800417,0.1867352870008994
diminuer le volume,0.3541873523847645,0.48788453958379324,0.25165807228875126,0.20433557672443903,0.1873217068334238
diminuer le volume,0.352098860865592,0.47765281111116575,0.25046060121538194,0.1992087453628251,0.1793958579798165
diminuer le volume,0.34892252551126995,0.47047304759598735,0.2479877346183154,0.1992898649941255,0.17908994812976964
diminuer le volume,0.3441129751324046,0.4657637324470302,0.24438698205293588,0.19452183250994917,0.17206644027739368
diminuer le volume,0.3349228889389748,0.4581005570980932,0.23892186920606961,0.19075108998100515,0.1687307987167097
diminuer le volume,0.3250678452844949,0.45188763055699516,0.2346387295414665,0.18943143624502895,0.1679597476473144
diminuer le volume,0.3240205190486639,0.4361843354234588,0.23028135436805636,0.18569569568497177,0.16561605962736542
diminuer le volume,0.29247856536688105,0.41347023173159053,0.2267168087979841,0.18095912609923778,0.15809038669063744
diminuer le volume,0.3568907808216015,0.3858407084082347,0.24692150076538935,0.20584767516874236,0.1786432807395853
diminuer le volume,0.3576771140907534,0.4071666150567206,0.2373407408958471,0.2056715549932183,0.18893561340655654
diminuer le volume,0.3335563677036493,0.39903985169767414,0.22278805063513119,0.18920497041922213,0.18655947917654495
diminuer le volume,0.3393858754109516,0.38440871890633427,0.20555552350414863,0.1733249599058536,0.16634277513623225
